1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;1;12;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;7;17;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;1;8;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;10;5;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;multifuncional epson ecotank l3250 wi-fi - tanque de tinta;3831314107;Impresao;https://m.media-amazon.com/images/I/61minrTDZmL._AC_SX569_.jpg;1281.9;De Tinta Adaptavel;1;20;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;10;2;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;1;22;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;multifuncional epson ecotank l3250 wi-fi - tanque de tinta;3831314107;Impresao;https://m.media-amazon.com/images/I/61minrTDZmL._AC_SX569_.jpg;1281.9;De Tinta Adaptavel;4;10;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
1de5664c8fbc49e9a2a9882e923e7da0;17-7-2004 05:14;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;2;12;['-23.58107344|-46.43137039999999', 'Rua Lirio das Pedras, 630 - Colonia (Zona Leste), Sao Paulo - SP, 08490-830, Brasil']
d352608fabf94fb8aae660327e8b29f0;17-7-2004 01:51;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;10;16;['-23.49815833|-46.68152167', 'R. Lavras do Sul, 321 - Vila Carolina, Sao Paulo - SP, 02724-030, Brasil']
