7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;9;13;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;1;9;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;7;8;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;3;23;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;1;25;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;3;1;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
7e75b4e1ec254274a826f8af094151fe;21-11-2020 05:49;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;1;19;['-23.530315|-46.900905', 'Av. Nossa Sra. Aparecida, 179 - Centro, Jandira - SP, 06600-070, Brasil']
427009e60f334a9a9639858344ba6791;21-11-2020 12:30;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;4;24;['-23.54984|-46.354315', 'R. Embu Guaçu, 66 - Jardim Sao Jose, Poa - SP, 08567-210, Brasil']
427009e60f334a9a9639858344ba6791;21-11-2020 12:30;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;3;9;['-23.54984|-46.354315', 'R. Embu Guaçu, 66 - Jardim Sao Jose, Poa - SP, 08567-210, Brasil']
427009e60f334a9a9639858344ba6791;21-11-2020 12:30;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;9;2;['-23.54984|-46.354315', 'R. Embu Guaçu, 66 - Jardim Sao Jose, Poa - SP, 08567-210, Brasil']
427009e60f334a9a9639858344ba6791;21-11-2020 12:30;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;1;17;['-23.54984|-46.354315', 'R. Embu Guaçu, 66 - Jardim Sao Jose, Poa - SP, 08567-210, Brasil']
