c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;notebook compaq presario 420 intel pentium-n3700 4gb 120gb w10 14,1'' cinza;3252219113;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;1499.99;;5;1;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;8;16;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;10;19;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;9;3;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;7;1;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;smart tv 70 uhd samsung 4k 70au7700 processador crystal 4k tela sem limites visual livre de cabos alexa built in;3060874906;TV;https://a-static.mlcdn.com.br/618x463/smart-tv-hd-led-32-samsung-32t4300a-wi-fi-hdr-2-hdmi-1-usb/magazineluiza/225608200/68c09354fe4378c245e4e5ba097eaf4d.jpg;3999.99;;10;11;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;9;5;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;5;2;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;notebook gamer asus, intel coret i5 9300h, 8gb, 256gb ssd, 15,6 full hd 120hz, nvidia gtx 1650, preto - x571gt-al887t;2810589401;INFORMATICA;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOGZIsUsLDdkF1yEZ8lNIiIwQSOI5All-KXhbGx7K4w_ErW1lv_LBUPG6YnL4JhOYPi6o&usqp=CAU;4953.87;;2;12;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
c505b5fdcd9b4945b165f2b2fa66c250;24-6-2005 10:20;modelador de cachos curves 1 1/4  - 31,75mm - taiff;132966721;Beleza;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSKxRnLqayeLagXoa_iZT4xWJ5P4qupsUo0yKGZRJ-e49XDFUy8EVtjBQS9ixIkb03Pcc&usqp=CAU;224.9;;2;11;['-23.628915|-46.68139500000001', 'Av. Jornalista Roberto Marinho, 3728 - Cidade Monções, São Paulo - SP, 04633, Brasil']
